experiment,display_name,mode,action_l1
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5162903666496277
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.0041906833648682
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6888065338134766
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.7791674137115479
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.25297072529792786
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.08961451053619385
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.063571572303772
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.7922635674476624
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.4808535575866699
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.38102033734321594
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6101711988449097
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.357269048690796
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.3256971538066864
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5563111901283264
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.1782435178756714
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.43276482820510864
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9746710658073425
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.307842880487442
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2587796747684479
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5166323184967041
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.08132970333099365
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.4707815945148468
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,1.674447774887085
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.26354706287384033
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3803613781929016
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.4174535572528839
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.45826640725135803
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5588858723640442
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.14035828411579132
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.7652221322059631
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.5118030309677124
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9301154017448425
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.0343363285064697
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8519818782806396
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.46958374977111816
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6427368521690369
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.3467353582382202
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.7071610689163208
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.1239572763442993
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.2134699821472168
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.39316675066947937
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.1189374104142189
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.14407478272914886
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.756025493144989
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.45084020495414734
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5670432448387146
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3515576124191284
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.37741461396217346
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.20629334449768066
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.14960657060146332
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5550729632377625
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.8448175191879272
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.7861567735671997
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6517922282218933
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3876289129257202
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.7403904795646667
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5135851502418518
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.20795385539531708
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.49036717414855957
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9343199729919434
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.731178641319275
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.716544508934021
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.4289644658565521
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.3794777989387512
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.1719011068344116
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.11663863062858582
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.1807589828968048
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.24067822098731995
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2531830370426178
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.7609870433807373
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3208237588405609
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.491964727640152
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5453277826309204
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.007419228553772
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.958495020866394
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.1846237182617188
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.2766871452331543
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.795207679271698
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6349412798881531
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.795556902885437
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.0056346654891968
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8194570541381836
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.012042760848999
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.0650696754455566
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.2817763388156891
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9499090313911438
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8143948316574097
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9172359704971313
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.4198534488677979
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2087368369102478
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5928172469139099
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.4955025911331177
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.6224413514137268
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.4759202003479004
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.4793500006198883
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.38452818989753723
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.46494096517562866
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9942057132720947
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.47197940945625305
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.45307475328445435
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.3607169389724731
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.2565496861934662
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6306558847427368
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.2177228927612305
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.7730758190155029
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8837815523147583
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5054373741149902
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5076227784156799
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.3560214042663574
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.22196157276630402
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.0072920322418213
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.263340950012207
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9360741972923279
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.27235838770866394
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.11607564985752106
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.39875656366348267
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.44896379113197327
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2634168267250061
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.27863532304763794
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.30981606245040894
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.25851136445999146
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5380143523216248
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.11603575944900513
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.2159839868545532
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5747678875923157
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3971046507358551
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.607681155204773
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.8820689916610718
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.7031517624855042
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5289997458457947
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.15499399602413177
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.3148436546325684
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9542567133903503
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.2686521112918854
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9413034319877625
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8129742741584778
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8074178099632263
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.26642099022865295
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3325754404067993
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.28587859869003296
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.27338674664497375
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.44238123297691345
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5006096959114075
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.29329240322113037
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3912290036678314
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.42868873476982117
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6309989094734192
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6758739352226257
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6207044124603271
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.0565721988677979
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.4903377890586853
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6181201934814453
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6650824546813965
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.45473620295524597
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.259473443031311
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.2876240313053131
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.2714802026748657
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.0472344160079956
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5143881440162659
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.100511074066162
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.3672181367874146
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.4753839373588562
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.8405079245567322
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.46149495244026184
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.18525807559490204
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.34858065843582153
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2084759622812271
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.11182283610105515
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.1704520434141159
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.194454163312912
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.709075927734375
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.5919361114501953
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.37242940068244934
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5224933624267578
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.4452905058860779
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.14693856239318848
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.37646716833114624
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.34010758996009827
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8015159964561462
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.605913519859314
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.3816962242126465
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.0768969058990479
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.4510132074356079
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.49660608172416687
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5220199823379517
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.4213840961456299
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.35496383905410767
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3050703704357147
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.23859310150146484
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3634461462497711
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.39752498269081116
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.40283939242362976
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3880751132965088
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.333737850189209
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.677319347858429
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9636222124099731
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3391665816307068
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.775219738483429
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9009440541267395
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5864236950874329
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9518678188323975
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8855321407318115
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9160482883453369
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.1508291959762573
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.438922256231308
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.7489270567893982
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5912694931030273
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6072334051132202
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.0027008056640625
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.912383496761322
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.1506633311510086
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2206244021654129
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.794162929058075
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.35584092140197754
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.25912123918533325
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.24837364256381989
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5351575016975403
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.1318495273590088
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.18169835209846497
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.8912265300750732
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5908038020133972
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3491367995738983
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.730779767036438
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3002568483352661
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6620529294013977
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.0328987836837769
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.10891325026750565
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.2544468343257904
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6691805720329285
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.31638091802597046
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.7353386878967285
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.28684183955192566
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.219717025756836
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2600986957550049
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.17375968396663666
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2803161144256592
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.137833833694458
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2458655685186386
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2670612037181854
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.34176069498062134
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.4493938386440277
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9529818296432495
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.33279848098754883
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9989630579948425
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.587839663028717
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5705785155296326
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9373301863670349
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5598532557487488
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.45228779315948486
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8546745181083679
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5871023535728455
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.140365481376648
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8004693984985352
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6236414909362793
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8428017497062683
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6808457374572754
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.45715177059173584
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.6446887850761414
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.1801629513502121
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.0959511548280716
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.31946951150894165
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.16289100050926208
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.5543420910835266
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.20149275660514832
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.18910104036331177
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.1870746612548828
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.40301623940467834
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.13501468300819397
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.47346916794776917
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6981576681137085
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.822850227355957
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3237687945365906
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3476511836051941
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.2412877082824707
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6076990365982056
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.22259612381458282
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5365983247756958
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5653637051582336
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8800376057624817
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6775559186935425
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.25818052887916565
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.08664831519126892
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3851650059223175
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.31299352645874023
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.28286027908325195
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.3191673159599304
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,1.1349810361862183
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.31724610924720764
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.38939937949180603
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.09091632813215256
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.9087663292884827
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.7788335084915161
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.4656694829463959
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.5521061420440674
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.3555040657520294
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,1.3725751638412476
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6978896856307983
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.14780212938785553
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.7893754839897156
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.8655143976211548
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6857231855392456
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5090211033821106
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.4037729799747467
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.1031293869018555
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.6359267830848694
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.8111081719398499
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.15474292635917664
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.230854332447052
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.31800660490989685
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2530946135520935
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.16034989058971405
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.2575719952583313
act_lang_ABC_200k,ACT-Lang-ABC 200k,correct,0.37703514099121094
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.8466870784759521
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.4442862570285797
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.2861468195915222
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.6557415127754211
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.43056419491767883
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.20880521833896637
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.36075013875961304
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,0.46825435757637024
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.182619333267212
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.16128824651241302
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.250821977853775
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1.0810664892196655
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.9758427143096924
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.390149861574173
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.7480301856994629
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0.5088306665420532
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.5373920202255249
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.5252344012260437
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.9244062304496765
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.3251588046550751
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.41767460107803345
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.16194245219230652
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.5446149706840515
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0.3993420898914337
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0.550548791885376
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0.9667502641677856
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,1.188010811805725
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0.2666328251361847
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0.5488938689231873
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0.30735403299331665
