experiment,display_name,mode,chunk_t,mean_action_l1
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,18,0.6895681023597717
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,19,0.7078487873077393
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,20,0.7174400687217712
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,21,0.7218271493911743
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,22,0.7570048570632935
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,23,0.7425955533981323
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,24,0.7411370277404785
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,25,0.7674577832221985
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,26,0.7661499977111816
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,27,0.7413539290428162
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,28,0.7402253150939941
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,29,0.7248455286026001
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,30,0.7186061143875122
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,31,0.7575605511665344
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,32,0.7073200941085815
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,33,0.6996386647224426
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,34,0.6774225234985352
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,35,0.691810131072998
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,36,0.6755509972572327
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,37,0.6506504416465759
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,38,0.6366890668869019
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,39,0.6542224287986755
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,40,0.7165781259536743
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,41,0.6985082626342773
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,42,0.7154055833816528
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,43,0.7200872898101807
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,44,0.6789570450782776
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,45,0.688008725643158
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,46,0.7317070960998535
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,47,0.6884239912033081
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,48,0.685667097568512
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,49,0.6968599557876587
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,50,0.6440597176551819
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,51,0.612485945224762
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,52,0.5375600457191467
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,53,0.4996602535247803
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,54,0.4584895968437195
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,55,0.43611887097358704
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,56,0.44468942284584045
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,57,0.3867780268192291
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,58,0.3734898269176483
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,59,0.421027272939682
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,60,0.41660523414611816
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,61,0.41908207535743713
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,62,0.41932249069213867
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,63,0.29326313734054565
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,64,0.08710655570030212
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,65,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,66,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,67,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,68,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,69,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,70,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,71,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,72,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,73,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,74,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,75,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,76,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,77,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,78,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,79,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,80,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,81,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,82,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,83,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,84,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,85,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,86,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,87,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,88,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,89,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,90,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,91,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,92,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,93,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,94,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,95,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,96,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,97,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,98,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,zero_language,99,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,0,0.6879010200500488
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,1,0.7264031171798706
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,2,0.711561381816864
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,3,0.7304985523223877
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,4,0.7376988530158997
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,5,0.740117073059082
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,6,0.7725409269332886
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,7,0.7611716985702515
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,8,0.7645974159240723
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,9,0.7753224968910217
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,10,0.7597363591194153
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,11,0.7835779190063477
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,12,0.7789800763130188
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,13,0.7862927317619324
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,14,0.7839248776435852
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,15,0.8059073090553284
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,16,0.8370143175125122
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,17,0.832127571105957
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,18,0.8390808701515198
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,19,0.8454587459564209
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,20,0.8642926812171936
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,21,0.8613066673278809
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,22,0.8769803643226624
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,23,0.8612506985664368
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,24,0.8433494567871094
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,25,0.835059404373169
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,26,0.8414387106895447
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,27,0.8330658078193665
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,28,0.8531216979026794
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,29,0.8336877822875977
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,30,0.8144047260284424
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,31,0.829879105091095
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,32,0.8184471130371094
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,33,0.8257714509963989
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,34,0.8177626729011536
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,35,0.8328620195388794
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,36,0.816444993019104
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,37,0.7665520310401917
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,38,0.7164658904075623
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,39,0.6989566087722778
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,40,0.706155002117157
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,41,0.7026970982551575
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,42,0.7192886471748352
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,43,0.7150760889053345
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,44,0.7369362115859985
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,45,0.7671812772750854
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,46,0.8132842779159546
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,47,0.8232843279838562
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,48,0.8144779205322266
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,49,0.8285889625549316
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,50,0.7598602771759033
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,51,0.7500808238983154
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,52,0.7491835355758667
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,53,0.6576647162437439
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,54,0.5963354706764221
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,55,0.5649049282073975
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,56,0.5894101858139038
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,57,0.5118175148963928
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,58,0.5109801888465881
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,59,0.5769062638282776
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,60,0.46778610348701477
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,61,0.4627125859260559
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,62,0.45754915475845337
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,63,0.2729310393333435
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,64,0.07617750763893127
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,65,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,66,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,67,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,68,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,69,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,70,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,71,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,72,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,73,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,74,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,75,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,76,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,77,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,78,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,79,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,80,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,81,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,82,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,83,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,84,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,85,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,86,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,87,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,88,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,89,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,90,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,91,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,92,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,93,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,94,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,95,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,96,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,97,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,98,0.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,wrong_language,99,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,0,0.4434298574924469
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,1,0.4375912845134735
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,2,0.4028978645801544
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,3,0.4083830416202545
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,4,0.41412031650543213
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,5,0.42093318700790405
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,6,0.4207223057746887
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,7,0.4075387120246887
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,8,0.3965362012386322
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,9,0.40658509731292725
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,10,0.4196668267250061
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,11,0.43963250517845154
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,12,0.4427856206893921
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,13,0.4632469117641449
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,14,0.4330233037471771
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,15,0.4328064024448395
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,16,0.4356577396392822
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,17,0.4116326570510864
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,18,0.40737712383270264
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,19,0.42681849002838135
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,20,0.42952343821525574
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,21,0.4600413739681244
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,22,0.4630378484725952
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,23,0.4471408724784851
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,24,0.46501606702804565
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,25,0.4525996446609497
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,26,0.46283042430877686
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,27,0.4756329655647278
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,28,0.46840131282806396
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,29,0.4546712636947632
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,30,0.4261285662651062
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,31,0.4525763690471649
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,32,0.41796672344207764
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,33,0.42177116870880127
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,34,0.4629148542881012
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,35,0.46270132064819336
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,36,0.48579832911491394
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,37,0.479085236787796
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,38,0.49213090538978577
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,39,0.5095372796058655
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,40,0.5480183959007263
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,41,0.4952029585838318
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,42,0.526189386844635
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,43,0.49673399329185486
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,44,0.4979732632637024
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,45,0.49384698271751404
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,46,0.5346505641937256
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,47,0.48139768838882446
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,48,0.4870496690273285
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,49,0.5206398963928223
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,50,0.5488147735595703
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,51,0.609424352645874
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,52,0.5225045680999756
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,53,0.43014225363731384
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,54,0.34193459153175354
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,55,0.32045888900756836
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,56,0.38325002789497375
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,57,0.3589209020137787
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,58,0.3557889461517334
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,59,0.4017844796180725
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,60,0.3545401692390442
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,61,0.34614118933677673
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,62,0.33566805720329285
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,63,0.3042634427547455
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,64,0.09575681388378143
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,65,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,66,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,67,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,68,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,69,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,70,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,71,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,72,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,73,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,74,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,75,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,76,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,77,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,78,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,79,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,80,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,81,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,82,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,83,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,84,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,85,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,86,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,87,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,88,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,89,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,90,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,91,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,92,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,93,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,94,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,95,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,96,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,97,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,98,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,99,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0,0.7291830778121948
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,1,0.7531763315200806
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,2,0.743563711643219
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,3,0.7557570934295654
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,4,0.766567051410675
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,5,0.7765486240386963
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,6,0.786523163318634
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,7,0.7724716663360596
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,8,0.773003339767456
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,9,0.7668730020523071
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,10,0.7739435434341431
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,11,0.8118614554405212
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,12,0.8092309832572937
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,13,0.8018314242362976
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,14,0.793761134147644
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,15,0.790250301361084
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,16,0.8034951686859131
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,17,0.7824806571006775
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,18,0.7753642201423645
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,19,0.7776905298233032
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,20,0.7639718055725098
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,21,0.7630431056022644
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,22,0.7874859571456909
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,23,0.7708108425140381
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,24,0.7844459414482117
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,25,0.794926106929779
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,26,0.8038975596427917
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,27,0.7898940443992615
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,28,0.8009926080703735
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,29,0.7893540859222412
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,30,0.7440300583839417
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,31,0.7653073668479919
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,32,0.7415257692337036
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,33,0.7387586832046509
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,34,0.7217382192611694
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,35,0.7337300181388855
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,36,0.7344031929969788
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,37,0.7000683546066284
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,38,0.6881587505340576
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,39,0.663663387298584
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,40,0.7186709642410278
